"leadtime","year","number","longitude","latitude","mx2t24","anomalies","scaled","celcius"
3,1993,11,5,51,298.51755,0.693939024114316,308.641584141924,35.4915841419244
3,1993,12,5,51,294.17105,-0.772193221605635,302.515662586607,29.3656625866072
3,1993,13,5,51,294.81018,-0.556606174048516,303.416447181948,30.2664471819483
3,1993,14,5,51,297.48972,0.347238297985616,307.192968945283,34.042968945283
3,1993,15,5,51,296.2137,-0.0831802153431524,305.394556792283,32.2445567922828
3,1993,16,5,51,294.57422,-0.636198619625427,303.083887087575,29.9338870875753
3,1993,17,5,51,293.98776,-0.834019375825813,302.257335159511,29.107335159511
3,1993,18,5,51,294.3375,-0.716047423308136,302.750255855417,29.6002558554172
3,1993,19,5,51,296.66348,0.06853655941352,306.028473046085,32.8784730460848
3,1993,20,5,51,296.0877,-0.125681690774134,305.216973422682,32.0669734226819
3,1993,21,5,51,295.93347,-0.177705520581418,304.99960292194,31.8496029219396
3,1993,22,5,51,298.29688,0.619504098849603,308.330573648513,35.1805736485132
3,1993,23,5,51,295.5257,-0.315251763728147,304.424895218589,31.2748952185894
3,1993,24,5,51,293.1997,-1.09984249271573,301.146649840085,27.9966498400854
3,1993,25,5,51,NA,NA,NA,NA
3,1993,26,5,51,NA,NA,NA,NA
3,1993,27,5,51,NA,NA,NA,NA
3,1993,28,5,51,NA,NA,NA,NA
3,1993,29,5,51,NA,NA,NA,NA
3,1993,30,5,51,NA,NA,NA,NA
3,1993,31,5,51,NA,NA,NA,NA
3,1993,32,5,51,NA,NA,NA,NA
3,1993,33,5,51,NA,NA,NA,NA
3,1993,34,5,51,NA,NA,NA,NA
3,1993,35,5,51,NA,NA,NA,NA
3,1993,36,5,51,NA,NA,NA,NA
3,1993,37,5,51,NA,NA,NA,NA
3,1993,38,5,51,NA,NA,NA,NA
3,1993,39,5,51,NA,NA,NA,NA
3,1993,40,5,51,NA,NA,NA,NA
3,1993,41,5,51,NA,NA,NA,NA
3,1993,42,5,51,NA,NA,NA,NA
3,1993,43,5,51,NA,NA,NA,NA
3,1993,44,5,51,NA,NA,NA,NA
3,1993,45,5,51,NA,NA,NA,NA
3,1993,46,5,51,NA,NA,NA,NA
3,1993,47,5,51,NA,NA,NA,NA
3,1993,48,5,51,NA,NA,NA,NA
3,1993,49,5,51,NA,NA,NA,NA
3,1993,50,5,51,NA,NA,NA,NA
3,1994,0,5,51,293.81525,-0.892209292703561,302.014200976258,28.8642009762583
3,1994,1,5,51,295.86377,-0.201216257387284,304.90136831193,31.7513683119303
3,1994,2,5,51,294.57678,-0.635335097584938,303.08749513064,29.9374951306401
3,1994,3,5,51,294.4842,-0.666563562627788,302.957013635738,29.8070136357382
3,1994,4,5,51,297.34747,0.299255481477242,306.992482958571,33.842482958571
3,1994,5,5,51,300.2933,1.29292311138847,311.144311670247,37.994311670247
3,1994,6,5,51,296.5111,0.0171367592058139,305.813709920214,32.6637099202136
3,1994,7,5,51,297.20395,0.250844277081596,306.790207044245,33.6402070442448
3,1994,8,5,51,295.14697,-0.443002428727907,303.891116253757,30.7411162537567
3,1994,9,5,51,301.40823,1.66900382569206,312.715684894604,39.5656848946045
3,1994,10,5,51,297.27417,0.274530416801937,306.889174538002,33.7391745380017
3,1994,11,5,51,297.52185,0.358076174220512,307.238252704531,34.0882527045312
3,1994,12,5,51,294.94946,-0.509625178032446,303.612747274948,30.4627472749483
3,1994,13,5,51,295.5235,-0.31599385298169,304.42179455658,31.2717945565805
3,1994,14,5,51,295.1485,-0.442486339383387,303.893272623245,30.7432726232448
3,1994,15,5,51,298.87518,0.814572378545877,309.145624939308,35.9956249393081
3,1994,16,5,51,295.75882,-0.236617287914897,304.753452640187,31.6034526401874
3,1994,17,5,51,297.5064,0.352864683780766,307.216477600878,34.0664776008778
3,1994,18,5,51,295.27814,-0.39875704355108,304.075986179078,30.9259861790785
3,1994,19,5,51,298.53415,0.699538424845692,308.664980046173,35.5149800461734
3,1994,20,5,51,296.05432,-0.136941208630358,305.169927923656,32.019927923656
3,1994,21,5,51,297.17465,0.240960997477399,306.748911863853,33.5989118638535
3,1994,22,5,51,295.68475,-0.261602083828962,304.649058987915,31.4990589879149
3,1994,23,5,51,299.07346,0.881454859089157,309.42507914982,36.2750791498196
3,1994,24,5,51,295.67395,-0.265245067437337,304.633837556235,31.4838375562348
3,1994,25,5,51,NA,NA,NA,NA
3,1994,26,5,51,NA,NA,NA,NA
3,1994,27,5,51,NA,NA,NA,NA
3,1994,28,5,51,NA,NA,NA,NA
3,1994,29,5,51,NA,NA,NA,NA
3,1994,30,5,51,NA,NA,NA,NA
3,1994,31,5,51,NA,NA,NA,NA
3,1994,32,5,51,NA,NA,NA,NA
3,1994,33,5,51,NA,NA,NA,NA
3,1994,34,5,51,NA,NA,NA,NA
3,1994,35,5,51,NA,NA,NA,NA
3,1994,36,5,51,NA,NA,NA,NA
3,1994,37,5,51,NA,NA,NA,NA
3,1994,38,5,51,NA,NA,NA,NA
3,1994,39,5,51,NA,NA,NA,NA
3,1994,40,5,51,NA,NA,NA,NA
3,1994,41,5,51,NA,NA,NA,NA
3,1994,42,5,51,NA,NA,NA,NA
3,1994,43,5,51,NA,NA,NA,NA
3,1994,44,5,51,NA,NA,NA,NA
3,1994,45,5,51,NA,NA,NA,NA
3,1994,46,5,51,NA,NA,NA,NA
3,1994,47,5,51,NA,NA,NA,NA
3,1994,48,5,51,NA,NA,NA,NA
3,1994,49,5,51,NA,NA,NA,NA
3,1994,50,5,51,NA,NA,NA,NA
3,1995,0,5,51,295.0097,-0.48930542501687,303.697649038319,30.5476490383194
3,1995,1,5,51,295.9999,-0.15529779825697,305.09322882069,31.9432288206903
3,1995,2,5,51,294.51926,-0.654737358432477,303.006426913026,29.8564269130255
3,1995,3,5,51,293.66718,-0.942155272600898,301.805512329141,28.6555123291409
3,1995,4,5,51,298.16345,0.574496385621402,308.142518497673,34.9925184976732
3,1995,5,5,51,298.87274,0.813749334101031,309.142186023262,35.9921860232619
3,1995,6,5,51,294.41138,-0.691126716920506,302.854381723243,29.7043817232435
3,1995,7,5,51,296.76196,0.101755172909089,306.167269952738,33.0172699527379
3,1995,8,5,51,296.65952,0.0672007987571159,306.022891854469,32.8728918544688
3,1995,9,5,51,296.1093,-0.118395723557384,305.247416286042,32.0974162860421
3,1995,10,5,51,294.475,-0.669666844960831,302.944047230974,29.7940472309737
3,1995,11,5,51,296.4298,-0.0102868118460736,305.699126365066,32.5491263650664
3,1995,12,5,51,295.46213,-0.336694770022953,304.33530018045,31.1853001804503
3,1995,13,5,51,296.95053,0.165362341337813,306.433038968656,33.2830389686556
3,1995,14,5,51,295.16956,-0.435382521347076,303.922954415021,30.7729544150209
3,1995,15,5,51,300.334,1.30665176257927,311.201673917412,38.0516739174117
3,1995,16,5,51,298.29694,0.619524337647433,308.330658212023,35.1806582120225
3,1995,17,5,51,296.3305,-0.0437820222452523,305.559173757119,32.409173757119
3,1995,18,5,51,295.55524,-0.305287528932646,304.466528653018,31.3165286530181
3,1995,19,5,51,294.82422,-0.551870295357629,303.436235043132,30.2862350431325
3,1995,20,5,51,297.55273,0.368492408834079,307.281774724002,34.1317747240017
3,1995,21,5,51,296.99866,0.181597230325835,306.500872997059,33.3508729970594
3,1995,22,5,51,296.11475,-0.116557366088348,305.255097471473,32.1050974714732
3,1995,23,5,51,294.6434,-0.612863285734055,303.181388813837,30.031388813837
3,1995,24,5,51,296.33902,-0.0409081129541947,305.571181775444,32.4211817754445
3,1995,25,5,51,NA,NA,NA,NA
3,1995,26,5,51,NA,NA,NA,NA
3,1995,27,5,51,NA,NA,NA,NA
3,1995,28,5,51,NA,NA,NA,NA
3,1995,29,5,51,NA,NA,NA,NA
3,1995,30,5,51,NA,NA,NA,NA
3,1995,31,5,51,NA,NA,NA,NA
3,1995,32,5,51,NA,NA,NA,NA
3,1995,33,5,51,NA,NA,NA,NA
3,1995,34,5,51,NA,NA,NA,NA
3,1995,35,5,51,NA,NA,NA,NA
3,1995,36,5,51,NA,NA,NA,NA
3,1995,37,5,51,NA,NA,NA,NA
3,1995,38,5,51,NA,NA,NA,NA
3,1995,39,5,51,NA,NA,NA,NA
3,1995,40,5,51,NA,NA,NA,NA
3,1995,41,5,51,NA,NA,NA,NA
3,1995,42,5,51,NA,NA,NA,NA
3,1995,43,5,51,NA,NA,NA,NA
3,1995,44,5,51,NA,NA,NA,NA
3,1995,45,5,51,NA,NA,NA,NA
3,1995,46,5,51,NA,NA,NA,NA
3,1995,47,5,51,NA,NA,NA,NA
3,1995,48,5,51,NA,NA,NA,NA
3,1995,49,5,51,NA,NA,NA,NA
3,1995,50,5,51,NA,NA,NA,NA
3,1996,0,5,51,296.0937,-0.123657810991697,305.225429773615,32.0754297736153
3,1996,1,5,51,295.19235,-0.427695151306828,303.955074454649,30.8050744546495
3,1996,2,5,51,296.28778,-0.058192046296125,305.498964538473,32.3489645384735
3,1996,3,5,51,297.1797,0.242664429627621,306.756029292556,33.6060292925558
3,1996,4,5,51,296.04654,-0.139565506081581,305.158962855279,32.008962855279
3,1996,5,5,51,295.6049,-0.288536550600104,304.53651905091,31.3865190509099
3,1996,6,5,51,293.0934,-1.13569889619441,300.996831489382,27.8468314893825
3,1996,7,5,51,300.49744,1.36178224785258,311.432024916837,38.2820249168368
3,1996,8,5,51,295.46268,-0.336509247709572,304.336075345953,31.1860753459525
3,1996,9,5,51,293.40775,-1.02966446126006,301.4398738087,28.2898738087001
3,1996,10,5,51,297.56552,0.372806645903618,307.299800845408,34.149800845408
3,1996,11,5,51,295.66855,-0.267066559241524,304.626226840395,31.4762268403948
3,1996,12,5,51,294.6297,-0.617484477903921,303.162080145872,30.0120801458725
3,1996,13,5,51,297.2182,0.255650991564862,306.810290877712,33.6602908777115
3,1996,14,5,51,295.0399,-0.479118563445327,303.740212671351,30.5902126713507
3,1996,15,5,51,296.97144,0.172415562379557,306.462509351658,33.3125093516583
3,1996,16,5,51,293.90125,-0.863200349155434,302.13540867297,28.98540867297
3,1996,17,5,51,295.06268,-0.471434566538041,303.772318617061,30.6223186170611
3,1996,18,5,51,297.2952,0.281624115439343,306.918814048023,33.7688140480232
3,1996,19,5,51,295.9695,-0.165552122487949,305.050383309294,31.9003833092945
3,1996,20,5,51,296.2752,-0.0624354475732853,305.48123438935,32.3312343893498
3,1996,21,5,51,294.94324,-0.511723266740223,303.603980857814,30.4539808578141
3,1996,22,5,51,294.43637,-0.682697257626696,302.889602424881,29.739602424881
3,1996,23,5,51,294.74994,-0.576925927064092,303.331545418577,30.1815454185772
3,1996,24,5,51,295.14755,-0.442806787015601,303.891933701014,30.7419337010136
3,1996,25,5,51,NA,NA,NA,NA
3,1996,26,5,51,NA,NA,NA,NA
3,1996,27,5,51,NA,NA,NA,NA
3,1996,28,5,51,NA,NA,NA,NA
3,1996,29,5,51,NA,NA,NA,NA
3,1996,30,5,51,NA,NA,NA,NA
3,1996,31,5,51,NA,NA,NA,NA
3,1996,32,5,51,NA,NA,NA,NA
3,1996,33,5,51,NA,NA,NA,NA
3,1996,34,5,51,NA,NA,NA,NA
3,1996,35,5,51,NA,NA,NA,NA
3,1996,36,5,51,NA,NA,NA,NA
3,1996,37,5,51,NA,NA,NA,NA
3,1996,38,5,51,NA,NA,NA,NA
3,1996,39,5,51,NA,NA,NA,NA
3,1996,40,5,51,NA,NA,NA,NA
3,1996,41,5,51,NA,NA,NA,NA
3,1996,42,5,51,NA,NA,NA,NA
3,1996,43,5,51,NA,NA,NA,NA
3,1996,44,5,51,NA,NA,NA,NA
3,1996,45,5,51,NA,NA,NA,NA
3,1996,46,5,51,NA,NA,NA,NA
3,1996,47,5,51,NA,NA,NA,NA
3,1996,48,5,51,NA,NA,NA,NA
3,1996,49,5,51,NA,NA,NA,NA
3,1996,50,5,51,NA,NA,NA,NA
3,1997,0,5,51,295.748,-0.240267017789215,304.738203020671,31.5882030206708
3,1997,1,5,51,300.211,1.26516222703952,311.028318723278,37.8783187232776
3,1997,2,5,51,295.9006,-0.188793008656149,304.953276212743,31.803276212743
3,1997,3,5,51,296.89767,0.147531960454626,306.358538516933,33.2085385169325
3,1997,4,5,51,295.91595,-0.183615249546102,304.974910377214,31.8249103772142
3,1997,5,5,51,299.9525,1.17796673974661,310.663990937231,37.5139909372315
3,1997,6,5,51,295.9144,-0.184138085156566,304.97272581989,31.8227258198897
3,1997,7,5,51,296.25418,-0.0695257730777098,305.451608973247,32.3016089732466
3,1997,8,5,51,295.69965,-0.256576115702598,304.670058926066,31.5200589260662
3,1997,9,5,51,296.57785,0.0396524217853204,305.907786824347,32.7577868243474
3,1997,10,5,51,296.42062,-0.0133833479131921,305.686188148138,32.5361881481383
3,1997,11,5,51,296.75424,0.0991511142556976,306.15638944787,33.0063894478703
3,1997,12,5,51,298.3687,0.643729939845256,308.431796169186,35.2817961691857
3,1997,13,5,51,295.3131,-0.386964570685467,304.125258517184,30.9752585171836
3,1997,14,5,51,294.20944,-0.759243764131074,302.569769138663,29.4197691386626
3,1997,15,5,51,296.66605,0.0694034545869901,306.032095183068,32.8820951830679
3,1997,16,5,51,297.40082,0.317251145875998,307.067674012287,33.917674012287
3,1997,17,5,51,297.2129,0.253863231090373,306.802821101054,33.6528211010537
3,1997,18,5,51,296.32474,-0.0457249468363664,305.551055660223,32.4010556602231
3,1997,19,5,51,296.79565,0.11311925788743,306.214752363229,33.0647523632288
3,1997,20,5,51,295.7779,-0.230181350206787,304.780343836155,31.6303438361555
3,1997,21,5,51,295.6498,-0.273391183561594,304.599800743728,31.449800743728
3,1997,22,5,51,295.28934,-0.394979134623891,304.091771367487,30.9417713674874
3,1997,23,5,51,296.05554,-0.136529686407935,305.171647381679,32.0216473816791
3,1997,24,5,51,293.7761,-0.9054151082839,301.959023286418,28.809023286418
3,1997,25,5,51,NA,NA,NA,NA
3,1997,26,5,51,NA,NA,NA,NA
3,1997,27,5,51,NA,NA,NA,NA
3,1997,28,5,51,NA,NA,NA,NA
3,1997,29,5,51,NA,NA,NA,NA
3,1997,30,5,51,NA,NA,NA,NA
3,1997,31,5,51,NA,NA,NA,NA
3,1997,32,5,51,NA,NA,NA,NA
3,1997,33,5,51,NA,NA,NA,NA
3,1997,34,5,51,NA,NA,NA,NA
3,1997,35,5,51,NA,NA,NA,NA
3,1997,36,5,51,NA,NA,NA,NA
3,1997,37,5,51,NA,NA,NA,NA
3,1997,38,5,51,NA,NA,NA,NA
3,1997,39,5,51,NA,NA,NA,NA
3,1997,40,5,51,NA,NA,NA,NA
3,1997,41,5,51,NA,NA,NA,NA
3,1997,42,5,51,NA,NA,NA,NA
3,1997,43,5,51,NA,NA,NA,NA
3,1997,44,5,51,NA,NA,NA,NA
3,1997,45,5,51,NA,NA,NA,NA
3,1997,46,5,51,NA,NA,NA,NA
3,1997,47,5,51,NA,NA,NA,NA
3,1997,48,5,51,NA,NA,NA,NA
3,1997,49,5,51,NA,NA,NA,NA
3,1997,50,5,51,NA,NA,NA,NA
3,1998,0,5,51,296.919,0.154726853081147,306.388600844501,33.2386008445006
3,1998,1,5,51,294.2723,-0.738040250277179,302.658363508608,29.5083635086079
3,1998,2,5,51,297.01184,0.186043019581245,306.519448781276,33.3694487812764
3,1998,3,5,51,296.88913,0.144651304897645,306.346502310771,33.1965023107708
3,1998,4,5,51,296.8962,0.147036109907937,306.356466710954,33.2064667109539
3,1998,5,5,51,297.39108,0.313965714362517,307.053946535938,33.9039465359384
3,1998,6,5,51,297.09525,0.214178321689958,306.637006153168,33.4870061531685
3,1998,7,5,51,294.5288,-0.651519389578412,303.01987251101,29.8698725110096
3,1998,8,5,51,296.28568,-0.0589004042199692,305.496004815647,32.3460048156468
3,1998,9,5,51,297.56573,0.372877481695996,307.300096817691,34.1500968176906
3,1998,10,5,51,296.49258,0.0108897169440475,305.787607983666,32.6376079836659
3,1998,11,5,51,295.03705,-0.480079906341968,303.736195904657,30.5861959046574
3,1998,12,5,51,296.17236,-0.0971247470440724,305.336292534352,32.1862925343519
3,1998,13,5,51,294.99298,-0.494945303343907,303.674084007052,30.5240840070517
3,1998,14,5,51,295.78293,-0.228484664322508,304.787433077021,31.6374330770213
3,1998,15,5,51,297.68613,0.413490002663374,307.469787593087,34.319787593087
3,1998,16,5,51,298.95047,0.839968696682366,309.251738049604,36.1017380496036
3,1998,17,5,51,295.37457,-0.366229922314505,304.211893832496,31.061893832496
3,1998,18,5,51,296.18732,-0.0920785401198963,305.357377036012,32.2073770360124
3,1998,19,5,51,295.64758,-0.2741400190811,304.596671893883,31.4466718938826
3,1998,20,5,51,294.40762,-0.692395014917493,302.849082409992,29.6990824099919
3,1998,21,5,51,295.0536,-0.474497371275442,303.759521339315,30.6095213393153
3,1998,22,5,51,296.4666,0.00212631748615569,305.750991984124,32.6009919841244
3,1998,23,5,51,295.7947,-0.224514486815995,304.804021618769,31.6540216187689
3,1998,24,5,51,294.56815,-0.638246111338657,303.075332079214,29.9253320792143
3,1998,25,5,51,NA,NA,NA,NA
3,1998,26,5,51,NA,NA,NA,NA
3,1998,27,5,51,NA,NA,NA,NA
3,1998,28,5,51,NA,NA,NA,NA
3,1998,29,5,51,NA,NA,NA,NA
3,1998,30,5,51,NA,NA,NA,NA
3,1998,31,5,51,NA,NA,NA,NA
3,1998,32,5,51,NA,NA,NA,NA
3,1998,33,5,51,NA,NA,NA,NA
3,1998,34,5,51,NA,NA,NA,NA
3,1998,35,5,51,NA,NA,NA,NA
3,1998,36,5,51,NA,NA,NA,NA
3,1998,37,5,51,NA,NA,NA,NA
3,1998,38,5,51,NA,NA,NA,NA
3,1998,39,5,51,NA,NA,NA,NA
3,1998,40,5,51,NA,NA,NA,NA
3,1998,41,5,51,NA,NA,NA,NA
3,1998,42,5,51,NA,NA,NA,NA
3,1998,43,5,51,NA,NA,NA,NA
3,1998,44,5,51,NA,NA,NA,NA
3,1998,45,5,51,NA,NA,NA,NA
3,1998,46,5,51,NA,NA,NA,NA
3,1998,47,5,51,NA,NA,NA,NA
3,1998,48,5,51,NA,NA,NA,NA
3,1998,49,5,51,NA,NA,NA,NA
3,1998,50,5,51,NA,NA,NA,NA
3,1999,0,5,51,297.33023,0.29344020023573,306.968185043556,33.8181850435558
3,1999,1,5,51,295.61646,-0.284637208885951,304.552811620375,31.4028116203749
3,1999,2,5,51,296.08362,-0.12705792902618,305.211223104047,32.0612231040473
3,1999,3,5,51,295.72812,-0.246972806134991,304.710184311245,31.5601843112449
3,1999,4,5,51,296.55316,0.0313241564806256,305.872988940257,32.7229889402565
3,1999,5,5,51,299.13052,0.900701955820032,309.505499047196,36.3554990471959
3,1999,6,5,51,296.6672,0.0697913648786204,306.033715983663,32.8837159836635
3,1999,7,5,51,295.79498,-0.224420039092804,304.804416248479,31.6544162484792
3,1999,8,5,51,297.05496,0.200587968950951,306.580221756651,33.4302217566509
3,1999,9,5,51,296.10092,-0.121222408986856,305.235605582572,32.0856055825718
3,1999,10,5,51,298.60434,0.723214445167108,308.763905258176,35.6139052581756
3,1999,11,5,51,296.9354,0.160258791153126,306.411714870385,33.2617148703853
3,1999,12,5,51,295.12097,-0.451772574451761,303.854472066379,30.7044720663788
3,1999,13,5,51,294.00018,-0.829829944676182,302.274839805943,29.1248398059431
3,1999,14,5,51,295.44577,-0.342213215563045,304.312242530239,31.1622425302386
3,1999,15,5,51,295.5244,-0.315690271014326,304.423063009221,31.2730630092206
3,1999,16,5,51,297.30585,0.285216502053151,306.93382407093,33.7838240709299
3,1999,17,5,51,296.05923,-0.135285000341741,305.176848037503,32.0268480375031
3,1999,18,5,51,298.47693,0.680237357987269,308.584334646105,35.4343346461055
3,1999,19,5,51,295.6007,-0.289953266447793,304.530599605257,31.3805996052566
3,1999,20,5,51,299.313,0.962254886269582,309.762684866916,36.6126848669162
3,1999,21,5,51,298.18594,0.582082561672534,308.174215719755,35.0242157197551
3,1999,22,5,51,297.8273,0.46110852081091,307.668751436631,34.518751436631
3,1999,23,5,51,292.83932,-1.22140345871425,300.638733215191,27.4887332151906
3,1999,24,5,51,296.8536,0.132666563452688,306.296426619327,33.1464266193269
3,1999,25,5,51,NA,NA,NA,NA
3,1999,26,5,51,NA,NA,NA,NA
3,1999,27,5,51,NA,NA,NA,NA
3,1999,28,5,51,NA,NA,NA,NA
3,1999,29,5,51,NA,NA,NA,NA
3,1999,30,5,51,NA,NA,NA,NA
3,1999,31,5,51,NA,NA,NA,NA
3,1999,32,5,51,NA,NA,NA,NA
3,1999,33,5,51,NA,NA,NA,NA
3,1999,34,5,51,NA,NA,NA,NA
3,1999,35,5,51,NA,NA,NA,NA
3,1999,36,5,51,NA,NA,NA,NA
3,1999,37,5,51,NA,NA,NA,NA
3,1999,38,5,51,NA,NA,NA,NA
3,1999,39,5,51,NA,NA,NA,NA
3,1999,40,5,51,NA,NA,NA,NA
3,1999,41,5,51,NA,NA,NA,NA
3,1999,42,5,51,NA,NA,NA,NA
3,1999,43,5,51,NA,NA,NA,NA
3,1999,44,5,51,NA,NA,NA,NA
3,1999,45,5,51,NA,NA,NA,NA
3,1999,46,5,51,NA,NA,NA,NA
3,1999,47,5,51,NA,NA,NA,NA
3,1999,48,5,51,NA,NA,NA,NA
3,1999,49,5,51,NA,NA,NA,NA
3,1999,50,5,51,NA,NA,NA,NA
3,2000,0,5,51,294.9477,-0.510218849435288,303.610266745341,30.4602667453412
3,2000,1,5,51,296.83057,0.124898238221156,306.263968325661,33.113968325661
3,2000,2,5,51,295.9673,-0.166294211741492,305.047282647286,31.8972826472856
3,2000,3,5,51,296.29074,-0.0571935989367841,305.503136338267,32.3531363382673
3,2000,4,5,51,298.91214,0.827039478005636,309.197716061058,36.0477160610577
3,2000,5,5,51,297.07547,0.207506264673881,306.609128382925,33.4591283829248
3,2000,6,5,51,297.78473,0.446749093754604,307.608753626759,34.4587536267588
3,2000,7,5,51,295.27112,-0.401124982896523,304.066092248486,30.9160922484864
3,2000,8,5,51,298.06427,0.541041652817884,308.002735016745,34.8527350167446
3,2000,9,5,51,295.98038,-0.1618821538158,305.06571749232,31.9157174923204
3,2000,10,5,51,297.72388,0.426223579627817,307.522992134376,34.3729921343761
3,2000,11,5,51,294.38474,-0.700112743154477,302.816835525099,29.6668355250994
3,2000,12,5,51,295.6839,-0.261888800131477,304.647861004866,31.497861004866
3,2000,13,5,51,294.51874,-0.654912761346952,303.005694029278,29.855694029278
3,2000,14,5,51,297.2988,0.282838443308801,306.923887858583,33.7738878585832
3,2000,15,5,51,294.93768,-0.51359872867194,303.596144639282,30.4461446392825
3,2000,16,5,51,298.24292,0.601302673339654,308.254522865786,35.1045228657858
3,2000,17,5,51,297.7316,0.428827638281209,307.533872639244,34.3838726392437
3,2000,18,5,51,296.9538,0.166465355819231,306.437647679914,33.2876476799142
3,2000,19,5,51,293.49298,-1.00091524895069,301.559996273709,28.4099962737087
3,2000,20,5,51,295.4398,-0.344226975946556,304.30382846106,31.15382846106
3,2000,21,5,51,294.9908,-0.495680646331526,303.671011532879,30.5210115328792
3,2000,22,5,51,296.73047,0.0911331771843301,306.122888204256,32.9728882042559
3,2000,23,5,51,294.04282,-0.815446905689065,302.334936273243,29.1849362732429
3,2000,24,5,51,297.2803,0.276598147312979,306.897814109872,33.7478141098719
3,2000,25,5,51,NA,NA,NA,NA
3,2000,26,5,51,NA,NA,NA,NA
3,2000,27,5,51,NA,NA,NA,NA
3,2000,28,5,51,NA,NA,NA,NA
3,2000,29,5,51,NA,NA,NA,NA
3,2000,30,5,51,NA,NA,NA,NA
3,2000,31,5,51,NA,NA,NA,NA
3,2000,32,5,51,NA,NA,NA,NA
3,2000,33,5,51,NA,NA,NA,NA
3,2000,34,5,51,NA,NA,NA,NA
3,2000,35,5,51,NA,NA,NA,NA
3,2000,36,5,51,NA,NA,NA,NA
3,2000,37,5,51,NA,NA,NA,NA
3,2000,38,5,51,NA,NA,NA,NA
3,2000,39,5,51,NA,NA,NA,NA
3,2000,40,5,51,NA,NA,NA,NA
3,2000,41,5,51,NA,NA,NA,NA
3,2000,42,5,51,NA,NA,NA,NA
3,2000,43,5,51,NA,NA,NA,NA
3,2000,44,5,51,NA,NA,NA,NA
3,2000,45,5,51,NA,NA,NA,NA
3,2000,46,5,51,NA,NA,NA,NA
3,2000,47,5,51,NA,NA,NA,NA
3,2000,48,5,51,NA,NA,NA,NA
3,2000,49,5,51,NA,NA,NA,NA
3,2000,50,5,51,NA,NA,NA,NA
3,2001,0,5,51,298.38538,0.649356325640407,308.45530482478,35.3053048247804
3,2001,1,5,51,297.38962,0.313473236948791,307.051888823878,33.9018888238779
3,2001,2,5,51,297.6784,0.41088257087702,307.458892994301,34.3088929943012
3,2001,3,5,51,299.04263,0.871055490140439,309.38162759994,36.2316275999402
3,2001,4,5,51,299.90506,1.16196459693355,310.597129389185,37.447129389185
3,2001,5,5,51,298.31277,0.624864007140068,308.352968884568,35.2029688845684
3,2001,6,5,51,297.97665,0.511486261728501,307.879244105281,34.7292441052809
3,2001,7,5,51,296.34494,-0.0389112182355322,305.579525375032,32.4295253750321
3,2001,8,5,51,295.83917,-0.209514164495223,304.866697273103,31.7166972731035
3,2001,9,5,51,295.60876,-0.287234521273399,304.541959303344,31.3919593033438
3,2001,10,5,51,295.29395,-0.393424120324388,304.098268663788,30.9482686637879
3,2001,11,5,51,295.37915,-0.364685027413927,304.218348847042,31.0683488470418
3,2001,12,5,51,297.77704,0.444155154500118,307.597915403646,34.4479154036458
3,2001,13,5,51,297.76205,0.439098828177017,307.576788620231,34.4267886202306
3,2001,14,5,51,300.227,1.27055923979265,311.050868992433,37.9008689924332
3,2001,15,5,51,294.28952,-0.73223171530161,302.682633235787,29.5326332357867
3,2001,16,5,51,295.16455,-0.437072460965392,303.915893361991,30.7658933619915
3,2001,17,5,51,297.56793,0.373619570949558,307.3031974797,34.1531974796995
3,2001,18,5,51,297.3478,0.299366794865283,306.992948057872,33.8429480578724
3,2001,19,5,51,295.87387,-0.197809393086858,304.915603169335,31.7656031693348
3,2001,20,5,51,295.8857,-0.193818976782514,304.932276274592,31.7822762745917
3,2001,21,5,51,294.42444,-0.686721405260757,302.872788380442,29.7227883804418
3,2001,22,5,51,296.1611,-0.100922894769111,305.320422782433,32.1704227824335
3,2001,23,5,51,296.66135,0.0678180820907699,306.025471041503,32.8754710415035
3,2001,24,5,51,296.5272,0.0225675032886582,305.836401128551,32.6864011285514
3,2001,25,5,51,NA,NA,NA,NA
3,2001,26,5,51,NA,NA,NA,NA
3,2001,27,5,51,NA,NA,NA,NA
3,2001,28,5,51,NA,NA,NA,NA
3,2001,29,5,51,NA,NA,NA,NA
3,2001,30,5,51,NA,NA,NA,NA
3,2001,31,5,51,NA,NA,NA,NA
3,2001,32,5,51,NA,NA,NA,NA
3,2001,33,5,51,NA,NA,NA,NA
3,2001,34,5,51,NA,NA,NA,NA
3,2001,35,5,51,NA,NA,NA,NA
3,2001,36,5,51,NA,NA,NA,NA
3,2001,37,5,51,NA,NA,NA,NA
3,2001,38,5,51,NA,NA,NA,NA
3,2001,39,5,51,NA,NA,NA,NA
3,2001,40,5,51,NA,NA,NA,NA
3,2001,41,5,51,NA,NA,NA,NA
3,2001,42,5,51,NA,NA,NA,NA
3,2001,43,5,51,NA,NA,NA,NA
3,2001,44,5,51,NA,NA,NA,NA
3,2001,45,5,51,NA,NA,NA,NA
3,2001,46,5,51,NA,NA,NA,NA
3,2001,47,5,51,NA,NA,NA,NA
3,2001,48,5,51,NA,NA,NA,NA
3,2001,49,5,51,NA,NA,NA,NA
3,2001,50,5,51,NA,NA,NA,NA
3,2002,0,5,51,298.2053,0.588612947103835,308.201501545433,35.0515015454335
3,2002,1,5,51,297.6562,0.40339421568204,307.427604495848,34.2776044958477
